================ Training Loss (Sun May 16 08:25:55 2021) ================
(epoch: 1, iters: 100, time: 0.046, data: 0.275) G_GAN: 2.527 G_L1: 23.669 D_real: 0.060 D_fake: 0.133 
(epoch: 23, iters: 22, time: 0.048, data: 0.001) G_GAN: 1.018 G_L1: 13.435 D_real: 1.021 D_fake: 0.247 
(epoch: 23, iters: 122, time: 0.047, data: 0.001) G_GAN: 1.419 G_L1: 5.757 D_real: 1.854 D_fake: 0.140 
(epoch: 24, iters: 73, time: 0.045, data: 0.001) G_GAN: 1.680 G_L1: 13.826 D_real: 0.058 D_fake: 0.213 
(epoch: 25, iters: 24, time: 0.213, data: 0.001) G_GAN: 2.289 G_L1: 16.054 D_real: 0.489 D_fake: 0.132 
(epoch: 25, iters: 124, time: 0.046, data: 0.001) G_GAN: 1.645 G_L1: 13.869 D_real: 0.297 D_fake: 0.153 
(epoch: 26, iters: 75, time: 0.049, data: 0.003) G_GAN: 1.798 G_L1: 13.378 D_real: 0.264 D_fake: 0.308 
(epoch: 27, iters: 26, time: 0.049, data: 0.001) G_GAN: 1.378 G_L1: 5.526 D_real: 0.100 D_fake: 0.525 
(epoch: 27, iters: 126, time: 0.221, data: 0.001) G_GAN: 2.342 G_L1: 53.670 D_real: 0.120 D_fake: 0.113 
(epoch: 28, iters: 77, time: 0.050, data: 0.001) G_GAN: 2.725 G_L1: 30.234 D_real: 0.050 D_fake: 0.503 
(epoch: 29, iters: 28, time: 0.047, data: 0.001) G_GAN: 0.895 G_L1: 21.672 D_real: 1.269 D_fake: 0.203 
(epoch: 29, iters: 128, time: 0.048, data: 0.001) G_GAN: 2.532 G_L1: 33.958 D_real: 0.049 D_fake: 0.077 
(epoch: 30, iters: 79, time: 0.209, data: 0.001) G_GAN: 2.087 G_L1: 10.029 D_real: 2.390 D_fake: 0.071 
(epoch: 31, iters: 30, time: 0.049, data: 0.001) G_GAN: 2.019 G_L1: 36.236 D_real: 0.002 D_fake: 0.144 
(epoch: 31, iters: 130, time: 0.047, data: 0.001) G_GAN: 2.307 G_L1: 34.713 D_real: 0.029 D_fake: 0.327 
(epoch: 32, iters: 81, time: 0.049, data: 0.001) G_GAN: 2.288 G_L1: 11.140 D_real: 0.191 D_fake: 0.145 
(epoch: 33, iters: 32, time: 0.188, data: 0.001) G_GAN: 1.354 G_L1: 4.722 D_real: 0.550 D_fake: 0.297 
(epoch: 33, iters: 132, time: 0.047, data: 0.001) G_GAN: 0.811 G_L1: 2.372 D_real: 0.913 D_fake: 0.482 
(epoch: 34, iters: 83, time: 0.049, data: 0.001) G_GAN: 2.177 G_L1: 38.387 D_real: 0.040 D_fake: 0.143 
(epoch: 35, iters: 34, time: 0.046, data: 0.002) G_GAN: 2.060 G_L1: 25.707 D_real: 0.338 D_fake: 0.183 
(epoch: 35, iters: 134, time: 0.206, data: 0.001) G_GAN: 2.192 G_L1: 6.844 D_real: 0.690 D_fake: 0.105 
(epoch: 36, iters: 85, time: 0.048, data: 0.001) G_GAN: 0.913 G_L1: 2.272 D_real: 1.642 D_fake: 0.332 
(epoch: 37, iters: 36, time: 0.046, data: 0.001) G_GAN: 2.044 G_L1: 28.323 D_real: 0.122 D_fake: 0.203 
(epoch: 37, iters: 136, time: 0.050, data: 0.001) G_GAN: 1.439 G_L1: 41.356 D_real: 0.478 D_fake: 0.541 
(epoch: 38, iters: 87, time: 0.198, data: 0.001) G_GAN: 0.974 G_L1: 2.163 D_real: 0.680 D_fake: 0.405 
(epoch: 39, iters: 38, time: 0.046, data: 0.001) G_GAN: 2.190 G_L1: 36.431 D_real: 0.098 D_fake: 0.202 
(epoch: 39, iters: 138, time: 0.048, data: 0.001) G_GAN: 1.524 G_L1: 4.144 D_real: 0.393 D_fake: 0.309 
(epoch: 40, iters: 89, time: 0.049, data: 0.001) G_GAN: 1.608 G_L1: 9.091 D_real: 0.331 D_fake: 0.223 
(epoch: 41, iters: 40, time: 0.257, data: 0.001) G_GAN: 1.987 G_L1: 10.803 D_real: 0.358 D_fake: 0.130 
(epoch: 41, iters: 140, time: 0.047, data: 0.001) G_GAN: 0.532 G_L1: 13.986 D_real: 1.322 D_fake: 0.353 
(epoch: 42, iters: 91, time: 0.048, data: 0.001) G_GAN: 2.165 G_L1: 23.500 D_real: 0.139 D_fake: 0.158 
(epoch: 43, iters: 42, time: 0.048, data: 0.001) G_GAN: 1.913 G_L1: 13.121 D_real: 0.137 D_fake: 0.131 
(epoch: 43, iters: 142, time: 0.211, data: 0.001) G_GAN: 1.832 G_L1: 1.793 D_real: 1.018 D_fake: 0.153 
(epoch: 44, iters: 93, time: 0.044, data: 0.001) G_GAN: 1.211 G_L1: 2.732 D_real: 0.933 D_fake: 0.287 
(epoch: 45, iters: 44, time: 0.048, data: 0.001) G_GAN: 1.624 G_L1: 31.979 D_real: 0.544 D_fake: 0.151 
(epoch: 45, iters: 144, time: 0.049, data: 0.001) G_GAN: 1.481 G_L1: 9.607 D_real: 0.340 D_fake: 0.303 
(epoch: 46, iters: 95, time: 0.246, data: 0.001) G_GAN: 1.999 G_L1: 33.906 D_real: 0.108 D_fake: 0.312 
(epoch: 47, iters: 46, time: 0.049, data: 0.001) G_GAN: 1.319 G_L1: 9.081 D_real: 0.112 D_fake: 0.508 
(epoch: 47, iters: 146, time: 0.048, data: 0.001) G_GAN: 1.719 G_L1: 6.428 D_real: 0.771 D_fake: 0.105 
(epoch: 48, iters: 97, time: 0.049, data: 0.001) G_GAN: 1.478 G_L1: 1.987 D_real: 2.153 D_fake: 0.182 
(epoch: 49, iters: 48, time: 0.272, data: 0.001) G_GAN: 1.841 G_L1: 45.682 D_real: 0.197 D_fake: 0.315 
(epoch: 49, iters: 148, time: 0.047, data: 0.001) G_GAN: 1.447 G_L1: 1.370 D_real: 1.680 D_fake: 0.167 
(epoch: 50, iters: 99, time: 0.048, data: 0.001) G_GAN: 0.667 G_L1: 4.494 D_real: 0.674 D_fake: 0.980 
(epoch: 51, iters: 50, time: 0.048, data: 0.001) G_GAN: 1.965 G_L1: 46.079 D_real: 0.185 D_fake: 0.589 
(epoch: 52, iters: 1, time: 0.241, data: 0.002) G_GAN: 1.732 G_L1: 17.265 D_real: 0.081 D_fake: 0.396 
(epoch: 52, iters: 101, time: 0.047, data: 0.000) G_GAN: 2.391 G_L1: 48.687 D_real: 0.034 D_fake: 1.591 
(epoch: 53, iters: 52, time: 0.049, data: 0.002) G_GAN: 0.979 G_L1: 1.378 D_real: 1.497 D_fake: 0.535 
(epoch: 54, iters: 3, time: 0.050, data: 0.001) G_GAN: 0.572 G_L1: 3.493 D_real: 1.784 D_fake: 0.557 
(epoch: 54, iters: 103, time: 0.266, data: 0.001) G_GAN: 2.040 G_L1: 37.588 D_real: 0.033 D_fake: 1.617 
(epoch: 55, iters: 54, time: 0.049, data: 0.001) G_GAN: 1.763 G_L1: 5.283 D_real: 0.598 D_fake: 0.161 
(epoch: 56, iters: 5, time: 0.048, data: 0.001) G_GAN: 1.845 G_L1: 32.473 D_real: 0.332 D_fake: 0.171 
(epoch: 56, iters: 105, time: 0.050, data: 0.002) G_GAN: 1.040 G_L1: 34.622 D_real: 0.009 D_fake: 0.992 
(epoch: 57, iters: 56, time: 0.263, data: 0.001) G_GAN: 1.048 G_L1: 24.553 D_real: 0.824 D_fake: 0.361 
(epoch: 58, iters: 7, time: 0.048, data: 0.001) G_GAN: 1.413 G_L1: 8.535 D_real: 0.665 D_fake: 0.210 
(epoch: 58, iters: 107, time: 0.046, data: 0.001) G_GAN: 2.663 G_L1: 41.540 D_real: 0.113 D_fake: 0.237 
(epoch: 59, iters: 58, time: 0.047, data: 0.001) G_GAN: 1.492 G_L1: 23.178 D_real: 0.086 D_fake: 0.327 
(epoch: 60, iters: 9, time: 0.266, data: 0.001) G_GAN: 1.204 G_L1: 12.267 D_real: 0.891 D_fake: 0.231 
(epoch: 60, iters: 109, time: 0.048, data: 0.001) G_GAN: 0.900 G_L1: 28.029 D_real: 1.796 D_fake: 0.036 
(epoch: 61, iters: 60, time: 0.049, data: 0.001) G_GAN: 2.016 G_L1: 32.959 D_real: 0.026 D_fake: 1.043 
(epoch: 62, iters: 11, time: 0.047, data: 0.001) G_GAN: 0.829 G_L1: 13.266 D_real: 0.548 D_fake: 0.551 
(epoch: 62, iters: 111, time: 0.246, data: 0.001) G_GAN: 1.279 G_L1: 6.326 D_real: 0.440 D_fake: 0.272 
(epoch: 63, iters: 62, time: 0.049, data: 0.001) G_GAN: 1.740 G_L1: 10.964 D_real: 0.079 D_fake: 0.518 
(epoch: 64, iters: 13, time: 0.050, data: 0.001) G_GAN: 1.515 G_L1: 13.440 D_real: 0.051 D_fake: 0.483 
(epoch: 64, iters: 113, time: 0.049, data: 0.001) G_GAN: 1.610 G_L1: 14.188 D_real: 0.050 D_fake: 0.406 
(epoch: 65, iters: 64, time: 0.261, data: 0.001) G_GAN: 1.860 G_L1: 4.113 D_real: 1.713 D_fake: 0.086 
(epoch: 66, iters: 15, time: 0.048, data: 0.001) G_GAN: 1.216 G_L1: 2.119 D_real: 1.803 D_fake: 0.170 
(epoch: 66, iters: 115, time: 0.048, data: 0.001) G_GAN: 2.010 G_L1: 35.594 D_real: 0.061 D_fake: 0.852 
(epoch: 67, iters: 66, time: 0.048, data: 0.001) G_GAN: 1.173 G_L1: 4.899 D_real: 0.077 D_fake: 0.536 
(epoch: 68, iters: 17, time: 0.303, data: 0.001) G_GAN: 1.696 G_L1: 42.323 D_real: 0.155 D_fake: 0.548 
(epoch: 68, iters: 117, time: 0.049, data: 0.002) G_GAN: 1.469 G_L1: 42.910 D_real: 0.108 D_fake: 0.362 
(epoch: 69, iters: 68, time: 0.049, data: 0.001) G_GAN: 1.287 G_L1: 13.585 D_real: 0.098 D_fake: 1.167 
(epoch: 70, iters: 19, time: 0.046, data: 0.001) G_GAN: 1.873 G_L1: 29.427 D_real: 0.017 D_fake: 1.000 
(epoch: 70, iters: 119, time: 0.262, data: 0.001) G_GAN: 1.226 G_L1: 4.494 D_real: 0.191 D_fake: 0.657 
(epoch: 71, iters: 70, time: 0.049, data: 0.002) G_GAN: 1.422 G_L1: 4.460 D_real: 0.530 D_fake: 0.285 
(epoch: 72, iters: 21, time: 0.050, data: 0.001) G_GAN: 1.157 G_L1: 7.268 D_real: 0.356 D_fake: 0.809 
(epoch: 72, iters: 121, time: 0.047, data: 0.001) G_GAN: 1.217 G_L1: 2.239 D_real: 0.377 D_fake: 0.492 
(epoch: 73, iters: 72, time: 0.343, data: 0.001) G_GAN: 1.562 G_L1: 6.172 D_real: 0.083 D_fake: 0.485 
(epoch: 74, iters: 23, time: 0.049, data: 0.001) G_GAN: 1.934 G_L1: 39.365 D_real: 0.462 D_fake: 0.115 
(epoch: 74, iters: 123, time: 0.047, data: 0.001) G_GAN: 1.076 G_L1: 1.625 D_real: 0.349 D_fake: 0.433 
(epoch: 75, iters: 74, time: 0.046, data: 0.001) G_GAN: 0.752 G_L1: 4.484 D_real: 1.063 D_fake: 0.514 
(epoch: 76, iters: 25, time: 0.307, data: 0.001) G_GAN: 2.245 G_L1: 16.528 D_real: 1.186 D_fake: 0.061 
(epoch: 76, iters: 125, time: 0.048, data: 0.001) G_GAN: 1.187 G_L1: 12.008 D_real: 0.024 D_fake: 0.627 
(epoch: 77, iters: 76, time: 0.045, data: 0.001) G_GAN: 1.810 G_L1: 14.734 D_real: 0.153 D_fake: 0.300 
(epoch: 78, iters: 27, time: 0.048, data: 0.001) G_GAN: 2.772 G_L1: 36.643 D_real: 0.080 D_fake: 0.204 
(epoch: 78, iters: 127, time: 0.290, data: 0.001) G_GAN: 1.091 G_L1: 7.495 D_real: 0.500 D_fake: 0.417 
(epoch: 79, iters: 78, time: 0.047, data: 0.001) G_GAN: 1.100 G_L1: 1.545 D_real: 0.750 D_fake: 0.418 
(epoch: 80, iters: 29, time: 0.050, data: 0.001) G_GAN: 1.278 G_L1: 7.262 D_real: 0.963 D_fake: 0.215 
(epoch: 80, iters: 129, time: 0.050, data: 0.001) G_GAN: 2.413 G_L1: 3.095 D_real: 2.266 D_fake: 0.036 
(epoch: 81, iters: 80, time: 0.301, data: 0.001) G_GAN: 1.323 G_L1: 11.562 D_real: 0.435 D_fake: 0.221 
(epoch: 82, iters: 31, time: 0.048, data: 0.001) G_GAN: 1.578 G_L1: 2.914 D_real: 0.743 D_fake: 0.223 
(epoch: 82, iters: 131, time: 0.047, data: 0.001) G_GAN: 0.874 G_L1: 9.285 D_real: 0.323 D_fake: 0.949 
(epoch: 83, iters: 82, time: 0.048, data: 0.001) G_GAN: 1.807 G_L1: 24.104 D_real: 0.457 D_fake: 0.141 
(epoch: 84, iters: 33, time: 0.308, data: 0.001) G_GAN: 1.265 G_L1: 9.526 D_real: 0.652 D_fake: 0.694 
(epoch: 84, iters: 133, time: 0.049, data: 0.001) G_GAN: 1.964 G_L1: 12.299 D_real: 0.293 D_fake: 0.140 
(epoch: 85, iters: 84, time: 0.048, data: 0.001) G_GAN: 1.174 G_L1: 4.371 D_real: 0.433 D_fake: 0.556 
(epoch: 86, iters: 35, time: 0.046, data: 0.001) G_GAN: 2.520 G_L1: 11.451 D_real: 0.041 D_fake: 0.089 
(epoch: 86, iters: 135, time: 0.294, data: 0.001) G_GAN: 0.718 G_L1: 1.577 D_real: 1.249 D_fake: 0.565 
(epoch: 87, iters: 86, time: 0.042, data: 0.001) G_GAN: 1.126 G_L1: 9.559 D_real: 0.281 D_fake: 0.952 
(epoch: 88, iters: 37, time: 0.046, data: 0.001) G_GAN: 1.600 G_L1: 4.163 D_real: 0.962 D_fake: 0.195 
(epoch: 88, iters: 137, time: 0.048, data: 0.001) G_GAN: 1.205 G_L1: 6.554 D_real: 0.348 D_fake: 0.533 
(epoch: 89, iters: 88, time: 0.304, data: 0.001) G_GAN: 1.400 G_L1: 8.812 D_real: 0.146 D_fake: 1.049 
(epoch: 90, iters: 39, time: 0.046, data: 0.001) G_GAN: 0.555 G_L1: 24.519 D_real: 1.234 D_fake: 0.098 
(epoch: 90, iters: 139, time: 0.047, data: 0.001) G_GAN: 0.848 G_L1: 5.180 D_real: 0.859 D_fake: 0.239 
(epoch: 91, iters: 90, time: 0.049, data: 0.002) G_GAN: 1.356 G_L1: 1.154 D_real: 1.778 D_fake: 0.101 
(epoch: 92, iters: 41, time: 0.350, data: 0.001) G_GAN: 2.467 G_L1: 28.995 D_real: 0.344 D_fake: 0.116 
(epoch: 92, iters: 141, time: 0.046, data: 0.001) G_GAN: 1.644 G_L1: 2.313 D_real: 0.600 D_fake: 0.147 
(epoch: 93, iters: 92, time: 0.046, data: 0.001) G_GAN: 2.244 G_L1: 16.032 D_real: 0.144 D_fake: 0.184 
(epoch: 94, iters: 43, time: 0.046, data: 0.001) G_GAN: 1.169 G_L1: 4.109 D_real: 0.079 D_fake: 1.080 
(epoch: 94, iters: 143, time: 0.408, data: 0.001) G_GAN: 1.964 G_L1: 26.472 D_real: 0.143 D_fake: 0.610 
(epoch: 95, iters: 94, time: 0.046, data: 0.001) G_GAN: 2.035 G_L1: 9.753 D_real: 0.048 D_fake: 0.336 
(epoch: 96, iters: 45, time: 0.048, data: 0.001) G_GAN: 0.904 G_L1: 1.401 D_real: 0.697 D_fake: 0.581 
(epoch: 96, iters: 145, time: 0.048, data: 0.001) G_GAN: 1.384 G_L1: 0.991 D_real: 0.274 D_fake: 0.514 
(epoch: 97, iters: 96, time: 0.337, data: 0.001) G_GAN: 2.325 G_L1: 12.264 D_real: 0.050 D_fake: 0.234 
(epoch: 98, iters: 47, time: 0.048, data: 0.001) G_GAN: 1.144 G_L1: 10.222 D_real: 0.002 D_fake: 2.549 
(epoch: 98, iters: 147, time: 0.047, data: 0.001) G_GAN: 0.741 G_L1: 6.521 D_real: 0.812 D_fake: 0.556 
(epoch: 99, iters: 98, time: 0.047, data: 0.001) G_GAN: 1.135 G_L1: 2.903 D_real: 0.534 D_fake: 0.316 
(epoch: 100, iters: 49, time: 0.359, data: 0.001) G_GAN: 0.945 G_L1: 23.755 D_real: 1.806 D_fake: 0.083 
(epoch: 100, iters: 149, time: 0.050, data: 0.001) G_GAN: 1.413 G_L1: 1.293 D_real: 0.897 D_fake: 0.221 
(epoch: 101, iters: 100, time: 0.048, data: 0.211) G_GAN: 1.893 G_L1: 8.508 D_real: 0.184 D_fake: 0.125 
(epoch: 102, iters: 51, time: 0.047, data: 0.002) G_GAN: 0.546 G_L1: 5.021 D_real: 0.877 D_fake: 0.400 
(epoch: 103, iters: 2, time: 0.333, data: 0.001) G_GAN: 1.344 G_L1: 4.658 D_real: 0.447 D_fake: 0.639 
(epoch: 103, iters: 102, time: 0.045, data: 0.001) G_GAN: 3.006 G_L1: 8.788 D_real: 0.618 D_fake: 0.052 
(epoch: 104, iters: 53, time: 0.046, data: 0.001) G_GAN: 1.906 G_L1: 6.796 D_real: 1.795 D_fake: 0.077 
(epoch: 105, iters: 4, time: 0.051, data: 0.002) G_GAN: 2.043 G_L1: 15.371 D_real: 0.123 D_fake: 0.667 
(epoch: 105, iters: 104, time: 0.330, data: 0.003) G_GAN: 1.046 G_L1: 5.102 D_real: 0.281 D_fake: 0.956 
(epoch: 106, iters: 55, time: 0.050, data: 0.001) G_GAN: 1.913 G_L1: 29.660 D_real: 0.095 D_fake: 0.331 
(epoch: 107, iters: 6, time: 0.043, data: 0.001) G_GAN: 1.633 G_L1: 10.556 D_real: 1.091 D_fake: 0.226 
(epoch: 107, iters: 106, time: 0.049, data: 0.001) G_GAN: 0.878 G_L1: 4.969 D_real: 0.821 D_fake: 0.552 
(epoch: 108, iters: 57, time: 0.351, data: 0.001) G_GAN: 1.063 G_L1: 8.192 D_real: 0.222 D_fake: 1.063 
(epoch: 109, iters: 8, time: 0.048, data: 0.001) G_GAN: 2.257 G_L1: 5.924 D_real: 1.790 D_fake: 0.057 
(epoch: 109, iters: 108, time: 0.044, data: 0.001) G_GAN: 3.568 G_L1: 11.717 D_real: 0.085 D_fake: 0.041 
(epoch: 110, iters: 59, time: 0.050, data: 0.001) G_GAN: 1.325 G_L1: 3.157 D_real: 0.435 D_fake: 0.469 
(epoch: 111, iters: 10, time: 0.365, data: 0.001) G_GAN: 0.723 G_L1: 2.563 D_real: 0.644 D_fake: 0.676 
(epoch: 111, iters: 110, time: 0.045, data: 0.001) G_GAN: 2.444 G_L1: 37.137 D_real: 0.108 D_fake: 0.213 
(epoch: 112, iters: 61, time: 0.049, data: 0.001) G_GAN: 2.000 G_L1: 27.283 D_real: 0.637 D_fake: 0.161 
(epoch: 113, iters: 12, time: 0.049, data: 0.002) G_GAN: 0.871 G_L1: 1.782 D_real: 0.345 D_fake: 0.841 
(epoch: 113, iters: 112, time: 0.417, data: 0.001) G_GAN: 0.775 G_L1: 2.940 D_real: 0.151 D_fake: 1.405 
(epoch: 114, iters: 63, time: 0.047, data: 0.001) G_GAN: 1.919 G_L1: 8.440 D_real: 1.004 D_fake: 0.092 
(epoch: 115, iters: 14, time: 0.047, data: 0.001) G_GAN: 1.952 G_L1: 11.399 D_real: 0.057 D_fake: 0.171 
(epoch: 115, iters: 114, time: 0.050, data: 0.001) G_GAN: 2.355 G_L1: 5.750 D_real: 0.160 D_fake: 0.129 
(epoch: 116, iters: 65, time: 0.372, data: 0.001) G_GAN: 2.237 G_L1: 13.260 D_real: 0.513 D_fake: 0.162 
(epoch: 117, iters: 16, time: 0.046, data: 0.001) G_GAN: 1.320 G_L1: 1.964 D_real: 1.108 D_fake: 0.154 
(epoch: 117, iters: 116, time: 0.044, data: 0.005) G_GAN: 1.428 G_L1: 21.461 D_real: 0.109 D_fake: 0.308 
(epoch: 118, iters: 67, time: 0.048, data: 0.001) G_GAN: 1.766 G_L1: 9.627 D_real: 0.527 D_fake: 0.334 
(epoch: 119, iters: 18, time: 0.375, data: 0.001) G_GAN: 2.073 G_L1: 15.793 D_real: 0.118 D_fake: 0.212 
(epoch: 119, iters: 118, time: 0.047, data: 0.001) G_GAN: 2.240 G_L1: 4.270 D_real: 0.077 D_fake: 0.122 
(epoch: 120, iters: 69, time: 0.046, data: 0.001) G_GAN: 3.198 G_L1: 28.592 D_real: 0.466 D_fake: 0.023 
(epoch: 121, iters: 20, time: 0.047, data: 0.002) G_GAN: 2.685 G_L1: 34.066 D_real: 0.041 D_fake: 0.463 
(epoch: 121, iters: 120, time: 0.364, data: 0.001) G_GAN: 1.141 G_L1: 1.878 D_real: 1.009 D_fake: 0.286 
(epoch: 122, iters: 71, time: 0.046, data: 0.001) G_GAN: 1.948 G_L1: 22.540 D_real: 0.129 D_fake: 0.723 
(epoch: 123, iters: 22, time: 0.044, data: 0.001) G_GAN: 1.670 G_L1: 28.986 D_real: 0.262 D_fake: 0.220 
(epoch: 123, iters: 122, time: 0.048, data: 0.002) G_GAN: 2.566 G_L1: 34.278 D_real: 0.061 D_fake: 0.272 
(epoch: 124, iters: 73, time: 0.404, data: 0.001) G_GAN: 3.916 G_L1: 25.495 D_real: 0.044 D_fake: 1.141 
(epoch: 125, iters: 24, time: 0.047, data: 0.002) G_GAN: 1.830 G_L1: 2.719 D_real: 0.559 D_fake: 0.174 
(epoch: 125, iters: 124, time: 0.047, data: 0.001) G_GAN: 1.806 G_L1: 3.311 D_real: 0.739 D_fake: 0.141 
(epoch: 126, iters: 75, time: 0.047, data: 0.001) G_GAN: 2.328 G_L1: 26.841 D_real: 0.032 D_fake: 0.643 
(epoch: 127, iters: 26, time: 0.397, data: 0.001) G_GAN: 1.179 G_L1: 6.285 D_real: 1.050 D_fake: 0.130 
(epoch: 127, iters: 126, time: 0.047, data: 0.001) G_GAN: 0.733 G_L1: 7.710 D_real: 0.242 D_fake: 1.390 
(epoch: 128, iters: 77, time: 0.045, data: 0.001) G_GAN: 1.527 G_L1: 30.998 D_real: 0.299 D_fake: 0.236 
(epoch: 129, iters: 28, time: 0.046, data: 0.001) G_GAN: 1.771 G_L1: 16.993 D_real: 0.100 D_fake: 0.396 
(epoch: 129, iters: 128, time: 0.448, data: 0.001) G_GAN: 1.295 G_L1: 3.803 D_real: 0.144 D_fake: 1.501 
(epoch: 130, iters: 79, time: 0.048, data: 0.001) G_GAN: 1.030 G_L1: 1.552 D_real: 0.474 D_fake: 0.340 
(epoch: 131, iters: 30, time: 0.045, data: 0.001) G_GAN: 1.436 G_L1: 6.183 D_real: 0.499 D_fake: 0.227 
(epoch: 131, iters: 130, time: 0.047, data: 0.001) G_GAN: 1.397 G_L1: 22.152 D_real: 0.327 D_fake: 0.236 
(epoch: 132, iters: 81, time: 0.404, data: 0.001) G_GAN: 2.325 G_L1: 23.906 D_real: 0.107 D_fake: 0.689 
(epoch: 133, iters: 32, time: 0.047, data: 0.001) G_GAN: 1.637 G_L1: 7.376 D_real: 0.519 D_fake: 0.225 
(epoch: 133, iters: 132, time: 0.042, data: 0.002) G_GAN: 1.558 G_L1: 10.546 D_real: 0.382 D_fake: 0.473 
(epoch: 134, iters: 83, time: 0.047, data: 0.001) G_GAN: 4.171 G_L1: 8.923 D_real: 0.169 D_fake: 0.016 
(epoch: 135, iters: 34, time: 0.447, data: 0.001) G_GAN: 2.590 G_L1: 39.904 D_real: 0.220 D_fake: 0.087 
(epoch: 135, iters: 134, time: 0.045, data: 0.002) G_GAN: 1.386 G_L1: 8.354 D_real: 0.153 D_fake: 0.519 
